IsExit,ExitReason,IsTDP,LiabilityCode,TotalHours,CourseMode,HighEdu,CoB,CALD,FacultyCode,DeptCode
1,Z4,1,VL,190,Standard,990,Malaysia,Y,SHS,HCS
0,NULL,0,AM,40,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,1010,Standard,521,Australia,N,SHS,DIS
0,NULL,1,R,400.98006,Standard,511,Australia,N,SHS,NUR
0,NULL,1,L,304,Standard,420,Australia,N,SIT,ELT
0,NULL,0,FG,15.55210643,Electronic/Online,420,Australia,N,CND,ETS
0,NULL,1,R,315,Standard,511,Australia,N,BIA,DES
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,1,DL,2.571428571,Standard,511,Australia,N,HED,MUC
0,NULL,1,L,145.1317704,Standard,514,Australia,N,SIT,REF
0,NULL,0,FG,200,Electronic/Online,511,Australia,N,BGD,DIT
0,NULL,1,LT,65.02227218,Electronic/Online,8,Australia,N,SHS,SAS
0,NULL,1,LT,226.6666667,Electronic/Online,8,Australia,N,SHS,SAS
0,NULL,1,R,590,Standard,524,Sri Lanka,Y,SHS,DIS
0,NULL,1,L,6.734317343,Standard,OTE,Australia,N,SIT,REF
0,NULL,1,L,414,Standard,OTE,Australia,N,SIT,REF
1,W1,1,PR,300,Standard,420,Australia,N,SIT,ATL
0,NULL,1,L,170,Standard,521,Australia,N,SIT,ATL
0,NULL,0,AM,188,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,160,Standard,521,Australia,N,SHS,SAS
1,H1,0,R,85,Electronic/Online,OTI,India,Y,CND,ETS
0,NULL,0,FG,32,Standard,8,Australia,N,BGD,DIT
0,NULL,1,R,1118,Standard,120,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,L,324,Standard,511,Australia,N,SIT,REF
0,NULL,1,L,6.952380952,Standard,511,Australia,N,SIT,REF
0,NULL,1,RO,86.91358025,Electronic/Online,OTI,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,0,AM,20,Standard,OTI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,387.9883126,Standard,514,Australia,N,SIT,REF
0,NULL,0,FG,200,Standard,524,Australia,N,BGD,DIT
0,NULL,0,FS,15,Electronic/Online,511,Australia,N,BIA,INF
0,NULL,1,L,47.33377021,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,187,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,JU,10,Standard,C3E,Australia,N,BGD,PRI
1,W1,0,JU,78,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,100,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,30,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,4.71042471,Standard,514,Australia,N,SIT,ELT
0,NULL,1,L,84,Standard,8,Australia,N,SIT,ELT
0,NULL,0,FS,26.96428571,Standard,990,Australia,N,EDL,SIT
0,NULL,1,L,527,Standard,514,Thailand,Y,SIT,PLM
0,NULL,1,DL,364,Standard,BAE,Netherlands,Y,HED,BEC
0,NULL,1,R,47.5,Electronic/Online,514,Australia,N,BIA,INF
0,NULL,1,VL,400,Electronic/Online,990,Australia,N,SCL,VCA
0,NULL,0,FS,12,Standard,8,Poland,Y,SHS,NUR
1,M1,1,R,330,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,1118,Standard,514,Australia,N,SHS,COM
1,C1,1,R,570,Standard,511,Australia,N,SHS,HCS
0,NULL,1,R,50,Standard,C2E,Australia,N,SHS,COM
0,NULL,1,R,69.39320969,Standard,C2E,Australia,N,SHS,COM
0,NULL,1,LT,176.2962963,Standard,511,Australia,N,BIA,AFS
0,NULL,1,LT,340,Standard,511,Australia,N,BIA,AFS
0,NULL,1,L,328,Standard,521,Australia,N,SIT,PLM
0,NULL,1,R,71.07,Electronic/Online,120,China (excludes SARs and Taiwan),Y,BIA,INF
0,NULL,1,R,170,Standard,120,Australia,N,SIT,WOD
0,NULL,1,L,364,Standard,BDI,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,0,AM,29,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,72.76556777,Standard,8,Australia,N,AAS,TLC
0,NULL,1,R,50,Electronic/Online,420,Australia,N,BIA,MGT
1,A1,1,R,50,Standard,511,England,N,BIA,DES
0,NULL,0,FS,15,Electronic/Online,8,India,Y,BIA,INF
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,AM,10,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,1,VL,131,Electronic/Online,990,Australia,N,SCL,VCA
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,0,FS,8,Standard,511,Australia,N,SIT,ELT
0,NULL,1,FN,435,Electronic/Online,514,New Zealand,N,SHS,HCS
0,NULL,1,R,350,Standard,BDI,India,Y,BIA,INF
0,NULL,1,L,523,Standard,120,Australia,N,SIT,WOD
0,NULL,1,R,905,Standard,514,Australia,N,SHS,COM
0,NULL,1,R,109.724031,Standard,514,Australia,N,SHS,COM
0,NULL,1,L,132.3981053,Standard,410,Malaysia,Y,BIA,AFS
0,NULL,1,L,290,Standard,410,Malaysia,Y,BIA,AFS
0,NULL,1,R,760,Standard,990,Australia,N,SHS,SAS
0,NULL,1,R,790,Standard,420,Taiwan,Y,SIT,WOD
0,NULL,1,DL,405,Standard,420,Australia,N,HED,MUC
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
0,NULL,1,L,384,Standard,990,Australia,N,SIT,ELT
0,NULL,0,AM,54,Standard,120,Hong Kong (SAR of China),Y,CND,AMP
0,NULL,1,R,650,Standard,990,Australia,N,SHS,HCS
0,NULL,1,L,191,Standard,521,Australia,N,SIT,PLM
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,IP,36.82825496,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,384,Standard,OTE,Australia,N,SIT,ELT
0,NULL,1,R,658,Standard,BAE,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,1,R,660,Standard,990,New Zealand,N,BIA,MGT
1,W1,0,JU,7,Standard,521,Australia,N,BGD,PRI
0,NULL,0,FG,480,Standard,511,Thailand,Y,BGD,DIT
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,1120,Standard,511,Australia,N,BIA,INF
0,NULL,1,RO,285.2380952,Standard,514,Australia,N,SHS,SAS
0,NULL,1,R,460,Standard,514,Australia,N,SHS,COM
0,NULL,0,IP,140,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,IP,67.16783217,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,R,330,Standard,8,Australia,N,CND,ETS
0,NULL,0,FS,28.26600985,Standard,8,Nepal,Y,BIA,INF
0,NULL,0,FG,73,Standard,8,Australia,N,BGD,DIT
0,NULL,0,FS,64.34618352,Standard,410,Australia,N,BIA,MGT
0,NULL,1,PR,454,Standard,C3E,Australia,N,SIT,ELT
0,NULL,0,AM,9,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,JU,4.357366771,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,148.2502156,Standard,521,Australia,N,BIA,HAI
0,NULL,1,R,356,Standard,521,Australia,N,BIA,HAI
0,NULL,1,L,395,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,0,AM,113,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,FG,500,Electronic/Online,514,England,N,BGD,DIT
0,NULL,1,L,6.574654956,Standard,514,Australia,N,SIT,ELT
1,Z7,0,FN,24.62962963,Standard,8,Australia,N,AAS,TLC
1,S1,1,R,13,Standard,420,Australia,N,SHS,HCS
0,NULL,0,AM,100,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,VL,53.9,Standard,990,Australia,N,BIA,HAI
0,NULL,0,FS,18,Standard,514,"United Kingdom, Channel Islands and Isle of Man",N,SIT,PLM
0,NULL,0,JU,44.66666667,Standard,410,Australia,N,BGD,PRI
0,NULL,0,AM,12,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,L,268,Standard,990,Lebanon,Y,SIT,PLM
0,NULL,1,L,364,Standard,511,Vietnam,Y,SIT,ELT
0,NULL,0,AM,77,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,R,515,Standard,514,Australia,N,SHS,COM
1,Z5,0,FS,32,Standard,420,Australia,N,SIT,ELT
0,NULL,1,R,410,Standard,514,Australia,N,SHS,SAS
0,NULL,0,AM,43,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,AM,88,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,FN,50,Standard,511,Australia,N,BIA,MGT
0,NULL,0,FS,17,Standard,8,Australia,N,CND,ETS
0,NULL,1,LS,409.1483745,Standard,OTE,Australia,N,BIA,HAI
0,NULL,1,R,275.7065912,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,297,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,125.3389831,Standard,511,Australia,N,BIA,HAI
0,NULL,0,AM,118,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,20,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,24,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,VS,195,Standard,514,Australia,N,BIA,MGT
0,NULL,1,RO,580,Electronic/Online,511,Australia,N,SHS,HCS
0,NULL,0,IP,26.52173913,Electronic/Online,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
1,W1,0,JU,85,Standard,514,Australia,N,BGD,PRI
1,W1,1,R,11,Standard,511,Australia,N,SHS,COM
0,NULL,1,R,521.1473337,Standard,521,South Africa,N,SHS,SAS
0,NULL,1,R,600.6896877,Standard,420,Australia,N,SHS,NUR
0,NULL,0,AM,25,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,DL,135,Standard,8,England,N,HED,MUC
1,E2,1,L,500,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
1,E2,1,L,48.20334137,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,DL,347,Standard,511,Australia,N,HED,MUC
0,NULL,0,R,330,Electronic/Online,200,Australia,N,CND,ETS
0,NULL,0,AM,20,Standard,BDI,Malaysia,Y,CND,AMP
0,NULL,0,FN,76.91773881,Standard,511,Australia,N,CND,ETS
0,NULL,1,R,822,Standard,511,Australia,N,SIT,WOD
0,NULL,1,R,185.7086296,Standard,511,Australia,N,SIT,WOD
1,W1,0,JU,10,Standard,BDI,Australia,N,BGD,PRI
0,NULL,0,FG,18.89069264,Electronic/Online,511,Australia,N,CND,ETS
0,NULL,0,AM,82,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,E1,1,FN,15,Electronic/Online,514,Australia,N,SHS,HCS
0,NULL,1,R,920,Standard,420,Australia,N,BIA,AFS
0,NULL,0,AM,83,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,JU,5,Standard,521,Greece,Y,BGD,PRI
0,NULL,0,AM,405,Standard,BDI,Iran,Y,CND,AMP
0,NULL,0,FS,15,Electronic/Online,8,India,Y,BIA,INF
1,W1,0,JU,1.5,Standard,990,Australia,N,BGD,PRI
0,NULL,1,LT,658,Standard,990,Australia,N,SHS,HCS
0,NULL,1,R,945,Standard,8,Vietnam,Y,BIA,DES
0,NULL,0,FS,15,Electronic/Online,8,New Zealand,N,BIA,INF
0,NULL,1,R,450,Standard,514,Australia,N,SHS,SAS
0,NULL,1,R,440,Electronic/Online,200,Malaysia,Y,BIA,INF
0,NULL,1,R,870,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,1,L,444,Standard,521,Australia,N,SIT,ELT
1,S1,1,R,801.37,Standard,120,China (excludes SARs and Taiwan),Y,SHS,COM
1,Z8,1,R,296.82,Standard,8,China (excludes SARs and Taiwan),Y,SIT,BES
0,NULL,1,L,444,Standard,521,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,FN,50,Standard,511,Australia,N,BIA,MGT
0,NULL,0,AM,171,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,0,FS,38,Standard,990,Indonesia,Y,SHS,COM
0,NULL,1,R,212.14,Electronic/Online,120,Thailand,Y,BIA,INF
0,NULL,1,L,280,Standard,521,Australia,N,SIT,ATL
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
0,NULL,1,FN,39.6538055,Standard,420,Australia,N,BIA,MGT
0,NULL,1,U,5.539236026,Standard,514,Zimbabwe,Y,SHS,NUR
0,NULL,1,R,540,Standard,521,Australia,N,BIA,DES
0,NULL,1,R,187.4441661,Standard,420,Australia,N,SHS,NUR
0,NULL,0,JU,5,Standard,420,Australia,Y,BGD,PRI
0,NULL,0,JU,10,Standard,990,Sudan,Y,BGD,PRI
0,NULL,1,R,460,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,INF
0,NULL,0,AM,79,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,108,Standard,ADI,Turkey,Y,CND,AMP
0,NULL,0,AM,145,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,7,Standard,514,Australia,N,SIT,REF
0,NULL,1,L,18.78787879,Standard,521,Australia,N,BIA,AFS
0,NULL,1,L,75,Standard,521,Australia,N,BIA,AFS
0,NULL,1,L,235,Standard,521,Australia,N,SIT,PLM
0,NULL,0,R,90.45764362,Standard,BDI,Pakistan,Y,CND,ETS
0,NULL,0,FS,38,Standard,420,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,FS,3.935185185,Standard,8,Australia,N,CND,ETS
1,W1,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,0,AM,80,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,E2,1,L,115,Standard,514,Australia,N,BIA,AFS
1,E2,1,L,15.47169811,Standard,514,Australia,N,BIA,AFS
0,NULL,1,U,430,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,R,44,Standard,511,Zambia,Y,BIA,MGT
0,NULL,1,DL,12.93827774,Standard,420,India,Y,HED,BEC
0,NULL,0,R,103.90625,Standard,420,Australia,Y,CND,ETS
0,NULL,1,R,148.25,Standard,120,China (excludes SARs and Taiwan),Y,BIA,MGT
0,NULL,1,DL,162,Standard,8,Australia,N,HED,MUC
0,NULL,1,L,424,Standard,8,Australia,N,SIT,ELT
0,NULL,1,L,20,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,244.1784585,Standard,420,Australia,N,SHS,NUR
0,NULL,1,L,100,Standard,8,Australia,N,SIT,ELT
0,NULL,1,L,384,Standard,521,Australia,N,SIT,ELT
0,NULL,1,JP,110.7136752,Standard,511,Burma (Myanmar),Y,SHS,COM
1,J1,1,R,210,Electronic/Online,420,India,Y,BIA,INF
0,NULL,1,DL,324,Standard,511,Australia,N,HED,MUC
0,NULL,0,DL,54,Standard,511,Australia,N,HED,MUC
0,NULL,1,L,335,Standard,410,Australia,N,SIT,ATL
0,NULL,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,1,FN,4,Standard,420,Australia,N,SIT,REF
0,NULL,0,FG,40,Electronic/Online,514,England,N,BGD,DIT
1,W1,0,JU,3,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,574,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,13.40080972,Standard,521,Australia,N,SIT,REF
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,0,R,330,Electronic/Online,OTI,India,Y,CND,ETS
0,NULL,0,AM,19,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,Z8,1,R,866.2298574,Standard,514,"United Kingdom, Channel Islands and Isle of Man",N,SHS,COM
1,W1,0,JU,4,Standard,524,Australia,N,BGD,PRI
0,NULL,1,L,554,Standard,420,Australia,N,SIT,REF
0,NULL,1,L,13.86178862,Standard,420,Australia,N,SIT,REF
0,NULL,0,FS,8,Standard,420,Australia,N,SIT,ELT
0,NULL,1,R,410,Standard,514,Australia,N,SHS,SAS
0,NULL,1,R,235,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,890,Standard,C3E,Australia,N,SHS,NUR
1,N1,1,R,5,Standard,524,Australia,N,SHS,DIS
0,NULL,0,AM,48,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FI,57.93103448,Standard,BDI,India,Y,CND,ETS
1,W1,1,R,52,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,1,RO,254.267212,Electronic/Online,8,Australia,N,SHS,HCS
0,NULL,0,IP,142.1460711,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,R,162,Electronic/Online,200,Australia,N,BIA,MGT
0,NULL,1,LS,256,Standard,521,Australia,N,SIT,WOD
1,W1,0,JU,7,Standard,514,Australia,N,BGD,PRI
1,W1,1,R,702,Standard,990,Australia,N,BIA,HAI
0,NULL,1,R,121.6956522,Standard,120,Australia,N,SHS,HCS
0,NULL,0,FG,32,Standard,420,New Zealand,N,BGD,DIT
0,NULL,0,JU,6,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,22.88659794,Standard,BDI,Tanzania,Y,BGD,PRI
1,W1,1,LT,50,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,DL,2.571428571,Standard,511,Australia,N,HED,MUC
1,W1,0,JU,15,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,240.9575205,Standard,420,Australia,N,SHS,NUR
0,NULL,1,R,611.2213537,Standard,420,Australia,N,SHS,NUR
1,W1,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,40,Standard,524,Cambodia,Y,BGD,PRI
0,NULL,1,L,360,Standard,521,Burma (Myanmar),Y,SIT,ATL
1,N1,1,LT,235.0612803,Standard,420,Australia,N,SHS,COM
1,N1,1,LT,359.07,Standard,420,Australia,N,SHS,COM
0,NULL,1,R,870,Standard,990,Australia,N,SHS,SAS
0,NULL,0,FS,25.38938053,Standard,511,Australia,N,SHS,COM
1,W1,0,JU,40,Standard,521,Australia,N,BGD,PRI
1,W1,0,JU,23,Standard,521,Australia,N,BGD,PRI
0,NULL,1,L,7.12890625,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,414,Standard,521,Australia,N,SIT,REF
0,NULL,1,DL,324,Standard,511,Australia,N,HED,MUC
0,NULL,1,L,355,Standard,521,Australia,N,SIT,ATL
0,NULL,1,DL,124.1037736,Standard,420,Vietnam,Y,HED,BEC
0,NULL,1,L,92,Standard,410,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,19.77103885,Standard,410,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,R,530,Electronic/Online,990,Australia,N,BIA,MGT
0,NULL,0,FG,73,Electronic/Online,8,Australia,N,BGD,DIT
0,NULL,1,R,510,Standard,511,Australia,N,SHS,SAS
0,NULL,1,R,66.00298285,Standard,511,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,511,Australia,N,BIA,INF
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,JU,10,Standard,511,Australia,N,BGD,PRI
1,Z5,0,FS,15,Electronic/Online,8,China (excludes SARs and Taiwan),Y,BIA,INF
0,NULL,1,R,40,Standard,511,Jordan,Y,BIA,AFS
0,NULL,1,L,308.559322,Standard,990,Australia,N,BIA,HAI
0,NULL,1,R,845,Standard,410,Australia,N,BIA,DES
0,NULL,1,R,90,Standard,8,China (excludes SARs and Taiwan),Y,BIA,MGT
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,IP,140,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,IP,135.2116599,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,156,Standard,521,Australia,N,SIT,WOD
1,W1,1,R,43,Electronic/Online,511,India,Y,BIA,INF
0,NULL,0,FS,15,Electronic/Online,8,India,Y,BIA,INF
0,NULL,0,FS,1.669811321,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
1,W1,0,JU,40,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,890,Standard,DIE,Australia,N,SHS,NUR
1,M1,0,R,7.5,Standard,8,Australia,N,CND,ETS
0,NULL,1,JP,496.5636006,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,1,RO,383,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,1,JP,270,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,1,R,658,Standard,OTE,Vietnam,Y,SHS,HCS
0,NULL,0,JU,40,Standard,420,Somalia,Y,BGD,PRI
1,P1,1,PR,91.5,Standard,514,Australia,N,SIT,ELT
0,NULL,0,FG,32,Standard,8,Australia,N,BGD,DIT
0,NULL,1,VL,832,Electronic/Online,OTE,Australia,N,SCL,VCA
0,NULL,0,FS,12,Standard,8,Iran,Y,SHS,NUR
0,NULL,0,JU,15,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,7,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,417,Standard,521,Australia,N,SIT,WOD
0,NULL,1,LT,340,Standard,514,Australia,N,BIA,AFS
0,NULL,1,LT,78.60796525,Standard,514,Australia,N,BIA,AFS
0,NULL,1,PR,360,Standard,514,Australia,N,SIT,ATL
0,NULL,1,DU,156,Standard,DII,Mauritius,Y,HED,BEC
0,NULL,1,L,560,Standard,521,Australia,N,SIT,PLM
0,NULL,1,R,98.57,Electronic/Online,8,Australia,N,BIA,INF
1,J1,1,FN,2,Standard,514,Australia,N,SHS,HCS
1,J1,1,FN,19.70338983,Standard,514,Australia,N,SHS,HCS
0,NULL,1,R,139,Electronic/Online,410,Australia,N,BIA,INF
0,NULL,1,R,800,Standard,OTI,England,N,SCL,VCE
0,NULL,1,R,521.9839075,Standard,420,Australia,N,SHS,HCS
1,W1,0,JU,10,Standard,511,Australia,N,BGD,PRI
0,NULL,0,FS,40,Standard,990,Australia,N,EDL,SIT
1,F1,0,FG,190,Electronic/Online,120,Australia,N,CND,ETS
0,NULL,1,R,410,Standard,514,Not entered,Y,SHS,SAS
1,S1,1,LT,2,Standard,8,Australia,N,SHS,HCS
0,NULL,1,R,469,Standard,521,Australia,N,BIA,AFS
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,0.402930403,Standard,521,Australia,N,SIT,ELT
0,NULL,1,L,364,Standard,521,Australia,N,SIT,ELT
0,NULL,1,L,414,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,8.902439024,Standard,521,Australia,N,SIT,REF
0,NULL,1,U,60,Standard,514,China (excludes SARs and Taiwan),Y,SIT,ATL
0,NULL,0,JU,25,Standard,511,Australia,N,BGD,PRI
0,NULL,1,R,95.19221042,Standard,514,Australia,N,SHS,NUR
0,NULL,0,FS,15,Electronic/Online,BAE,India,Y,BIA,INF
0,NULL,0,R,224.7826087,Electronic/Online,990,Australia,N,CND,ETS
0,NULL,1,R,504.7993705,Standard,990,Iran,Y,SHS,HCS
1,J1,1,R,76,Standard,511,Australia,N,BIA,AFS
0,NULL,0,R,90.45764362,Standard,8,Australia,N,CND,ETS
1,N1,1,R,26,Standard,524,Australia,N,SHS,DIS
0,NULL,1,L,364,Standard,420,Australia,N,SIT,ELT
0,NULL,1,R,526.145769,Standard,8,Australia,N,SHS,HCS
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,PR,454,Standard,990,Australia,N,SIT,ELT
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,Z8,1,R,605,Standard,BDI,Iran,Y,BIA,HAI
1,Z8,0,R,53.14285714,Standard,BDI,Iran,Y,BIA,HAI
0,NULL,0,AM,88,Standard,BDI,Vietnam,Y,CND,AMP
0,NULL,0,AM,80,Standard,BDI,Japan,Y,CND,AMP
0,NULL,1,L,494,Standard,521,Australia,N,SIT,PLM
0,NULL,0,FS,30.04188482,Standard,990,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,9.42,Standard,8,Australia,N,BIA,MGT
0,NULL,0,AM,109,Standard,BDI,"Korea, Republic of (South)",Y,CND,AMP
0,NULL,0,AM,181,Standard,BDI,Ukraine,Y,CND,AMP
1,N1,1,R,304,Standard,521,Afghanistan,Y,SCL,VCE
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
0,NULL,1,R,985,Standard,8,Australia,N,SHS,COM
0,NULL,1,L,400,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,1028,Standard,ADI,England,N,SHS,COM
0,NULL,1,VL,477,Electronic/Online,OTI,Australia,N,SCL,VCA
0,NULL,0,FS,17,Standard,8,Australia,N,CND,ETS
0,NULL,1,L,410,Standard,OTI,"United Kingdom, Channel Islands and Isle of Man",N,BIA,AFS
0,NULL,0,FS,8,Standard,511,Germany,Y,SIT,ELT
0,NULL,0,AM,29,Standard,ADI,Iran,Y,CND,AMP
0,NULL,1,L,364,Standard,511,Australia,N,SIT,ELT
0,NULL,0,FG,664,Electronic/Online,8,Vietnam,Y,BGD,DIT
0,NULL,1,R,1010,Standard,521,Australia,N,SHS,DIS
0,NULL,1,PR,454,Standard,410,Australia,N,SIT,ELT
0,NULL,1,R,625,Standard,514,Australia,N,BIA,MGT
0,NULL,1,R,155.8159431,Standard,8,Australia,N,SHS,NUR
0,NULL,0,OS,70,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,0,FG,50,Electronic/Online,420,Australia,N,BGD,DIT
0,NULL,1,R,690,Standard,DII,South Africa,N,SIT,BES
0,NULL,1,0R,17.94591346,Standard,BDI,Philippines,Y,BIA,AFS
0,NULL,0,FG,73,Electronic/Online,8,Australia,N,BGD,DIT
0,NULL,0,AM,270,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,AM,159,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,190,Electronic/Online,BDI,India,Y,CND,ETS
0,NULL,1,L,246,Standard,514,Australia,N,SIT,PLM
0,NULL,1,L,350,Standard,521,Burma (Myanmar),Y,SIT,ATL
0,NULL,1,R,320,Standard,511,Australia,N,BIA,DES
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FS,15,Electronic/Online,420,New Zealand,N,BIA,INF
0,NULL,0,FS,26.56481481,Standard,514,Australia,N,SHS,COM
1,W1,1,R,0.5,Standard,511,England,N,SHS,HCS
0,NULL,0,AM,29,Standard,ADI,Vietnam,Y,CND,AMP
0,NULL,1,R,1050,Standard,120,China (excludes SARs and Taiwan),Y,SHS,HCS
1,C1,1,R,145,Electronic/Online,511,India,Y,BIA,INF
0,NULL,0,JU,15,Standard,521,Australia,N,BGD,PRI
